"","host_id","id","host_since","neighborhood_cleaned","property_type","room_type","accommodates","bathrooms","bedrooms","beds","bed_type","price","guests_included","extra_people","minimum_nights","review_scores_rating","review_scores_value","revenue"
"3188",9275751,1764862,2013-07-07,"The Baarsjes - Old West","Apartment","Entire home/apt",4,1,2,2,"Real Bed",69,2,15,1,97,10,1344
"3189",9281234,1766327,2013-07-07,"Former East","Apartment","Entire home/apt",4,1,2,2,"Real Bed",89,2,37,2,93,9,5040
"3190",9281957,1766502,2013-07-07,"South","Apartment","Entire home/apt",2,1,1,1,"Real Bed",121,2,30,2,97,10,484
"3191",725943,150689,2011-06-21,"Geuzenveld - Slotermeer","House","Entire home/apt",2,1,2,2,"Real Bed",60,1,0,2,88,9,12000
"3192",9282639,2993046,2013-07-07,"Pipe - Rivierenbuurt","Apartment","Entire home/apt",2,1,1,1,"Real Bed",70,1,0,3,100,10,2520
"3193",9284477,1767105,2013-07-07,"Pipe - Rivierenbuurt","Apartment","Entire home/apt",5,1,2,2,"Real Bed",225,1,0,1,97,10,900
"3194",9287585,5367709,2013-07-07,"Center-West","Bed & Breakfast","Private room",3,1,1,2,"Real Bed",119,2,15,1,100,10,268
"3195",9301752,1996779,2013-08-08,"The Baarsjes - Old West","Apartment","Entire home/apt",2,1,0,1,"Real Bed",69,1,0,3,92,9,4968
"3196",9302267,5073836,2013-08-08,"Center-West","Apartment","Entire home/apt",4,1,2,3,"Real Bed",200,1,0,2,60,6,800
"3197",728160,356929,2011-06-21,"Watergraafsmeer","Apartment","Entire home/apt",4,1,5,5,"Real Bed",175,4,25,2,98,10,20300
"3198",9302267,1899699,2013-08-08,"Former East","Apartment","Entire home/apt",4,1,1,3,"Real Bed",85,1,0,7,80,6,1190
"3199",9302267,1779876,2013-08-08,"Pipe - Rivierenbuurt","Apartment","Entire home/apt",2,1,1,1,"Real Bed",90,1,0,7,69,6,1260
"3200",9305010,4225239,2013-08-08,"The Baarsjes - Old West","Apartment","Entire home/apt",2,1,0,1,"Real Bed",100,1,0,3,98,9,10800
"3201",9314105,1927634,2013-08-08,"Docklands - Indian Neighborhood","Boat","Entire home/apt",4,1,2,4,"Real Bed",249,4,0,4,100,10,9960
"3202",728514,151309,2011-06-21,"Center-West","Apartment","Entire home/apt",2,1,1,1,"Real Bed",125,1,0,3,95,9,33000
"3203",9323338,1775431,2013-09-09,"Westerpark","Apartment","Entire home/apt",4,1,2,4,"Real Bed",95,2,20,1,100,10,2070
"3204",9331111,4090544,2013-09-09,"The Baarsjes - Old West","Apartment","Entire home/apt",2,1,1,2,"Real Bed",120,1,25,2,100,10,1740
"3205",9331818,1777432,2013-09-09,"Buitenveldert - South axis","Apartment","Entire home/apt",4,1,2,2,"Real Bed",110,1,30,1,100,9,3920
"3206",9364369,1784060,2013-11-11,"Pipe - Rivierenbuurt","Apartment","Entire home/apt",1,1,1,1,"Real Bed",75,1,0,3,97,9,19800
"3207",9367465,1787934,2013-11-11,"Former East","Apartment","Entire home/apt",2,1,1,1,"Real Bed",75,1,0,2,90,10,1200
"3208",9367538,1784824,2013-11-11,"South","Apartment","Entire home/apt",2,1,1,1,"Real Bed",99,1,10,3,97,9,8502
"3209",9369116,1850613,2013-11-11,"Center-East","Apartment","Entire home/apt",4,1,2,2,"Real Bed",105,2,40,2,97,9,7540
"3210",732783,2800475,2011-06-22,"The Baarsjes - Old West","Apartment","Entire home/apt",4,1,2,2,"Real Bed",99,3,0,1,91,9,11880
"3211",9379642,1787297,2013-12-12,"Former East","Apartment","Entire home/apt",2,1,1,1,"Real Bed",70,1,0,2,92,9,5880
"3212",9381245,4657496,2013-12-12,"South","Apartment","Entire home/apt",2,1,1,1,"Real Bed",175,1,0,2,100,10,1400
"3213",9386523,4480255,2013-12-12,"The Baarsjes - Old West","Apartment","Entire home/apt",2,1,1,1,"Real Bed",125,1,0,5,100,10,1250
"3214",9396158,2514858,2013-03-13,"Pipe - Rivierenbuurt","Apartment","Private room",2,1,1,1,"Real Bed",65,1,0,2,97,10,260
"3215",9398246,1791234,2013-03-13,"Docklands - Indian Neighborhood","Apartment","Entire home/apt",4,1,2,2,"Real Bed",80,1,25,2,96,9,7140
"3216",9403360,4671224,2013-03-13,"Slotervaart","Apartment","Private room",3,1,1,1,"Real Bed",79,2,40,1,90,9,1904
"3217",9405319,3658375,2013-03-13,"Former East","Apartment","Entire home/apt",2,1,1,1,"Real Bed",179,1,0,2,100,9,2148
"3218",9407055,4336950,2013-03-13,"Center-East","Boat","Entire home/apt",4,1,2,2,"Real Bed",225,4,20,2,95,9,3600
"3219",9407055,3309390,2013-03-13,"Center-East","Boat","Private room",2,1,1,1,"Real Bed",115,1,0,1,95,10,920
"3220",9412285,1793971,2013-04-14,"Former North","Apartment","Entire home/apt",4,1,2,2,"Real Bed",86,2,30,2,94,8,4640
"3221",77484,999908,2010-02-04,"Former East","Apartment","Entire home/apt",4,1,1,2,"Real Bed",75,2,30,5,87,9,19950
"3222",732783,158466,2011-06-22,"Forest and Shade","Apartment","Entire home/apt",2,1,0,1,"Real Bed",49,2,0,1,84,8,19796
"3223",9417941,3153526,2013-04-14,"Center-West","Apartment","Entire home/apt",4,1,2,4,"Real Bed",120,1,0,3,84,8,12240
"3224",9426449,1901845,2013-04-14,"Slotervaart","House","Entire home/apt",5,2,2,5,"Real Bed",190,4,30,2,95,9,7040
"3225",9426449,1797364,2013-04-14,"Slotervaart","Apartment","Entire home/apt",3,1,1,3,"Real Bed",80,2,30,2,95,9,5280
"3226",9426449,1859255,2013-04-14,"Slotervaart","Apartment","Entire home/apt",2,1,0,1,"Real Bed",75,1,0,2,97,9,6300
"3227",9428832,3601855,2013-04-14,"The Baarsjes - Old West","Apartment","Entire home/apt",4,1,2,2,"Real Bed",95,2,25,2,100,10,480
"3228",9434039,1798945,2013-05-15,"Center-East","Apartment","Entire home/apt",4,1,2,2,"Real Bed",199,2,60,2,100,9,6216
"3229",9436031,4693511,2013-05-15,"Former East","Apartment","Entire home/apt",2,1,1,1,"Real Bed",80,1,0,4,95,10,2560
"3230",9437651,1799828,2013-05-15,"Center-West","Apartment","Entire home/apt",3,1,0,2,"Real Bed",65,2,45,1,94,9,14520
"3231",9445701,1801727,2013-05-15,"Pipe - Rivierenbuurt","Apartment","Entire home/apt",4,1,2,2,"Real Bed",150,1,0,6,100,10,1800
"3232",732783,152280,2011-06-22,"Forest and Shade","Apartment","Entire home/apt",2,1,0,1,"Real Bed",49,2,24,1,88,9,25186
"3233",9446964,1802029,2013-05-15,"Pipe - Rivierenbuurt","Apartment","Entire home/apt",2,1,1,1,"Real Bed",89,1,0,1,90,9,356
"3234",9447620,1802090,2013-05-15,"Center-East","Apartment","Entire home/apt",2,2,1,1,"Real Bed",135,1,0,1,96,10,1350
"3235",9449364,3575543,2013-05-15,"South","Apartment","Entire home/apt",2,1,2,1,"Real Bed",150,1,0,2,100,10,5400
"3236",9456796,3776362,2013-06-16,"Pipe - Rivierenbuurt","Apartment","Entire home/apt",4,1,2,2,"Real Bed",160,2,20,2,100,9,1440
"3237",9464252,1810045,2013-06-16,"Pipe - Rivierenbuurt","Apartment","Entire home/apt",2,1,1,1,"Real Bed",65,1,0,1,90,9,3250
"3238",9466319,1806340,2013-06-16,"The Baarsjes - Old West","Apartment","Entire home/apt",5,1,3,3,"Real Bed",88,4,50,2,91,9,3864
"3239",9476418,1808102,2013-07-17,"Watergraafsmeer","Apartment","Private room",2,1,1,1,"Real Bed",60,0,0,1,95,10,480
"3240",9497470,1812912,2013-08-18,"The Baarsjes - Old West","Other","Private room",1,1,1,1,"Real Bed",40,1,0,1,100,10,80
"3241",732852,3716585,2011-06-22,"Center-East","Apartment","Entire home/apt",2,1,1,1,"Real Bed",120,1,0,3,100,9,5040
"3242",9502480,1814121,2013-08-18,"Osdorp","Other","Private room",2,1,1,1,"Real Bed",110,1,0,1,92,9,24420
"3243",9517440,1817456,2013-09-19,"The Baarsjes - Old West","Apartment","Entire home/apt",2,1,1,1,"Real Bed",65,2,0,1,90,9,8970
"3244",9519520,1819548,2013-09-19,"IJburg - Zeeburgereiland","House","Private room",2,1,1,1,"Real Bed",79,2,0,3,100,10,474
"3245",9519520,2066501,2013-09-19,"IJburg - Zeeburgereiland","House","Private room",2,1,1,1,"Real Bed",79,2,0,3,100,10,1896
"3246",9520818,2247699,2013-09-19,"Pipe - Rivierenbuurt","Apartment","Entire home/apt",4,1,2,3,"Real Bed",90,2,30,3,77,8,8640
"3247",736092,153087,2011-06-23,"Center-East","Apartment","Entire home/apt",2,1,1,1,"Real Bed",110,2,50,3,98,9,32340
"3248",9547515,3581796,2013-11-21,"Buitenveldert - South axis","Apartment","Private room",2,1,1,1,"Real Bed",70,1,30,2,100,10,800
"3249",9548544,1824451,2013-11-21,"Westerpark","Apartment","Entire home/apt",4,1.5,2,3,"Real Bed",225,4,50,3,96,9,6750
"3250",9554404,1825873,2013-11-21,"Center-East","Apartment","Entire home/apt",4,1,1,1,"Real Bed",100,1,0,3,96,9,10200
"3251",9555014,1855129,2013-11-21,"Former East","Apartment","Entire home/apt",2,1.5,1,1,"Real Bed",135,2,25,2,100,10,1080
"3252",9555842,2552703,2013-11-21,"Forest and Shade","Apartment","Private room",2,1,1,1,"Real Bed",65,1,0,1,89,8,1040
"3253",9556682,1826347,2013-11-21,"Former North","Apartment","Entire home/apt",2,1,1,1,"Real Bed",83,1,0,2,97,10,1992
"3254",739084,161149,2011-06-24,"Forest and Shade","Apartment","Entire home/apt",3,2,2,2,"Real Bed",95,2,20,5,98,10,26450
"3255",9558831,2147106,2013-11-21,"Former East","Apartment","Entire home/apt",3,1,3,2,"Real Bed",60,2,0,4,94,8,480
"3256",9568001,3650466,2013-12-22,"Center-West","Apartment","Entire home/apt",2,1,1,1,"Real Bed",95,2,17,2,90,8,760
"3257",9571070,1829603,2013-12-22,"Former North","Boat","Entire home/apt",8,1,3,6,"Real Bed",125,4,35,2,93,9,13440
"3258",9571458,1829726,2013-12-22,"Former East","Apartment","Entire home/apt",4,1,1,2,"Real Bed",135,2,20,2,97,9,3720
"3259",9577775,1831279,2013-12-22,"The Baarsjes - Old West","Apartment","Entire home/apt",2,1,1,1,"Real Bed",100,1,0,1,93,10,1000
"3260",746739,540194,2011-06-26,"Center-West","Apartment","Entire home/apt",4,1,2,2,"Real Bed",250,1,0,5,100,9,17500
"3261",749611,619662,2011-06-27,"Westerpark","Apartment","Entire home/apt",2,1,1,1,"Real Bed",59,2,20,1,97,9,8732
"3262",753530,156815,2011-06-28,"Westerpark","Boat","Entire home/apt",16,4,10,1,"Real Bed",595,1,0,1,100,10,1190
"3263",9751668,1879908,2013-11-01,"Watergraafsmeer","Apartment","Entire home/apt",4,1,3,3,"Real Bed",150,1,0,1,90,8,600
"3264",9753892,1883646,2013-11-01,"Forest and Shade","Apartment","Entire home/apt",3,1,1,3,"Real Bed",125,1,0,2,87,8,1500
"3265",9754857,1871938,2013-11-01,"Former East","House","Entire home/apt",5,1,3,5,"Real Bed",175,1,0,6,80,8,2100
"3266",9757247,1930804,2013-11-01,"The Baarsjes - Old West","Apartment","Entire home/apt",4,1,2,2,"Real Bed",210,1,0,4,100,9,10080
"3267",756526,157488,2011-06-29,"South","Apartment","Entire home/apt",4,1,1,1,"Real Bed",90,2,5,2,96,9,6080
"3268",9764752,1874209,2013-11-02,"Pipe - Rivierenbuurt","Apartment","Entire home/apt",2,1,1,2,"Real Bed",120,1,0,2,100,9,2400
"3269",9766991,1874842,2013-11-02,"Pipe - Rivierenbuurt","Apartment","Entire home/apt",2,1,1,1,"Real Bed",95,1,0,1,100,10,380
"3270",9781872,1878458,2013-11-03,"Pipe - Rivierenbuurt","Apartment","Entire home/apt",2,1,2,1,"Real Bed",110,2,50,2,88,9,2200
"3271",9782380,1878513,2013-11-03,"Westerpark","Apartment","Entire home/apt",4,1,2,2,"Real Bed",95,2,25,2,85,8,7200
"3272",9783700,3902558,2013-11-03,"Center-East","Apartment","Entire home/apt",2,1,0,1,"Real Bed",105,1,0,3,97,10,4410
"3273",9804768,1884096,2013-11-04,"Westerpark","Apartment","Entire home/apt",2,1,1,1,"Real Bed",100,1,0,1,92,9,4000
"3274",9809026,1923065,2013-11-04,"Docklands - Indian Neighborhood","Apartment","Entire home/apt",2,1,1,1,"Real Bed",100,1,0,4,96,10,8000
"3275",9814743,4442628,2013-11-04,"The Baarsjes - Old West","Apartment","Entire home/apt",2,1,2,1,"Real Bed",200,1,0,6,93,9,14400
"3276",9817790,2712399,2013-11-04,"Center-West","Apartment","Entire home/apt",2,1,1,1,"Real Bed",112,0,0,2,89,8,6272
"3277",77484,2821480,2010-02-04,"Center-West","Apartment","Entire home/apt",4,1,1,4,"Real Bed",140,2,30,3,96,9,19380
"3278",9823730,1888878,2013-11-05,"Westerpark","Apartment","Entire home/apt",4,1.5,2,2,"Real Bed",165,1,0,2,97,9,9900
"3279",9823915,1888880,2013-11-05,"Slotervaart","House","Private room",4,1,1,1,"Real Bed",59,2,20,2,93,9,15484
"3280",9824206,4192592,2013-11-05,"Center-East","Apartment","Entire home/apt",2,1,1,1,"Real Bed",115,1,0,1,100,10,460
"3281",9827146,1948843,2013-11-05,"The Baarsjes - Old West","Apartment","Entire home/apt",4,1,2,3,"Real Bed",149,3,0,4,91,9,10728
"3282",9846631,1894944,2013-11-06,"Pipe - Rivierenbuurt","Apartment","Entire home/apt",4,1,2,2,"Real Bed",150,2,0,1,96,9,1500
"3283",9847394,1895113,2013-11-06,"Pipe - Rivierenbuurt","Apartment","Entire home/apt",3,1,1,1,"Real Bed",98,2,20,1,95,10,2124
"3284",9849176,2829905,2013-11-06,"North West","House","Private room",2,1,1,1,"Real Bed",50,2,10,1,97,9,3400
"3285",758989,158207,2011-06-29,"Forest and Shade","Apartment","Entire home/apt",4,0,2,2,"Real Bed",145,4,45,2,96,9,35960
"3286",9854822,3195674,2013-11-06,"The Baarsjes - Old West","Apartment","Entire home/apt",2,1,1,2,"Real Bed",105,1,0,1,100,10,1680
"3287",9868471,1900233,2013-11-07,"Pipe - Rivierenbuurt","Apartment","Entire home/apt",3,1,2,3,"Real Bed",140,3,25,2,100,10,1120
"3288",9868891,2892094,2013-11-07,"The Baarsjes - Old West","Apartment","Entire home/apt",3,1,1,1,"Real Bed",70,1,0,5,79,8,1400
"3289",9874890,1901877,2013-11-07,"Center-West","Apartment","Private room",2,0.5,1,2,"Real Bed",85,1,0,2,94,9,17340
"3290",9876471,2378578,2013-11-07,"Westerpark","Apartment","Entire home/apt",3,1,1,3,"Real Bed",85,2,40,2,94,9,9500
"3291",9889362,4894571,2013-11-08,"Center-West","Apartment","Entire home/apt",2,1,1,1,"Real Bed",95,1,0,2,93,9,1140
"3292",9901234,3770176,2013-11-09,"Former East","Apartment","Entire home/apt",2,1,1,1,"Real Bed",89,1,0,2,100,10,356
"3293",9902042,1907959,2013-11-09,"Westerpark","Apartment","Entire home/apt",4,1,0,2,"Real Bed",99,2,15,2,82,8,22344
"3294",9905351,1954182,2013-11-09,"The Baarsjes - Old West","Apartment","Entire home/apt",2,1,1,1,"Real Bed",135,1,0,5,98,9,10800
"3295",766408,1303534,2011-07-01,"Center-West","Apartment","Entire home/apt",4,1,2,2,"Real Bed",135,1,0,3,86,8,810
"3296",9909673,1909666,2013-11-09,"Center-East","Apartment","Entire home/apt",2,1,1,1,"Real Bed",139,1,0,3,96,8,4170
"3297",9920168,3966638,2013-11-01,"IJburg - Zeeburgereiland","Apartment","Entire home/apt",3,1,2,2,"Real Bed",75,1,0,1,100,10,300
"3298",9920168,3825344,2013-11-01,"IJburg - Zeeburgereiland","Apartment","Private room",1,1,1,1,"Real Bed",35,0,0,1,93,9,560
"3299",9920898,3611543,2013-11-01,"Center-East","Apartment","Entire home/apt",2,1,1,2,"Real Bed",129,1,0,2,100,10,1548
"3300",9925275,3647904,2013-11-01,"Pipe - Rivierenbuurt","Apartment","Private room",3,1,1,2,"Real Bed",55,2,25,1,91,8,1760
"3301",9926783,3804976,2013-11-01,"Former East","Apartment","Entire home/apt",2,1,1,1,"Real Bed",75,1,0,2,96,9,1500
"3302",768308,4118100,2011-07-02,"Pipe - Rivierenbuurt","Apartment","Entire home/apt",3,1,2,1,"Real Bed",119,2,10,3,100,10,3096
"3303",9937967,1916430,2013-11-11,"Slotervaart","Apartment","Entire home/apt",6,1,3,3,"Real Bed",97,2,10,5,98,9,10700
"3304",9947574,2371540,2013-11-11,"Center-West","Apartment","Entire home/apt",2,1,1,2,"Real Bed",125,1,0,3,95,9,18750
"3305",9947582,3904809,2013-11-11,"The Baarsjes - Old West","Apartment","Entire home/apt",2,1,1,1,"Real Bed",105,1,0,2,93,9,1260
"3306",9947883,4302239,2013-11-11,"Pipe - Rivierenbuurt","House","Private room",2,0.5,1,1,"Real Bed",75,1,0,3,100,10,450
"3307",9957140,2059084,2013-11-12,"Center-West","House","Private room",8,1,1,4,"Real Bed",549,1,0,2,100,10,2196
"3308",9957140,2059066,2013-11-12,"Center-West","House","Private room",6,1,1,3,"Real Bed",345,1,0,2,95,9,5520
"3309",9957140,2058860,2013-11-12,"Center-West","House","Private room",4,1,1,2,"Real Bed",229,1,0,2,100,10,2748
"3310",9957140,2059096,2013-11-12,"Center-West","House","Private room",2,1,1,1,"Real Bed",99,1,0,3,93,9,5346
"3311",775075,3016543,2011-07-04,"Pipe - Rivierenbuurt","Apartment","Entire home/apt",2,1,1,1,"Real Bed",100,2,100,1,93,9,600
"3312",9957140,1921050,2013-11-12,"Center-West","House","Private room",2,1,1,1,"Real Bed",115,1,0,2,98,9,4140
"3313",9961834,1922229,2013-11-12,"Center-East","Apartment","Entire home/apt",2,1,1,1,"Real Bed",100,2,0,2,91,9,3200
"3314",9963099,4599148,2013-11-12,"Buitenveldert - South axis","Apartment","Private room",2,1,1,1,"Pull-out Sofa",58,1,0,1,83,9,928
"3315",9963719,1922767,2013-11-12,"Center-West","Apartment","Entire home/apt",3,1,1,2,"Real Bed",180,2,40,2,95,8,7040
"3316",9970098,2510561,2013-11-12,"Center-East","Apartment","Entire home/apt",3,1.5,2,3,"Real Bed",180,0,0,25,100,10,9000
"3317",9981079,2375396,2013-11-13,"Center-West","Apartment","Entire home/apt",4,1,1,2,"Real Bed",140,2,30,3,93,9,36720
"3318",9981353,1926792,2013-11-13,"Pipe - Rivierenbuurt","Apartment","Entire home/apt",4,2,2,2,"Real Bed",170,2,25,2,87,9,2340
"3319",9986763,1960190,2013-11-13,"South","Apartment","Entire home/apt",2,1,1,1,"Real Bed",79,2,0,2,90,10,632
"3320",9988208,1928474,2013-11-13,"North West","House","Entire home/apt",6,1,4,6,"Real Bed",118,3,20,3,100,8,828
"3321",775898,162336,2011-07-04,"Pipe - Rivierenbuurt","Apartment","Entire home/apt",6,1,2,4,"Real Bed",119,2,49,3,95,9,27216
"3322",9989796,1928988,2013-11-13,"Center-West","Apartment","Entire home/apt",4,1,1,4,"Real Bed",125,2,20,2,91,10,5800
"3323",9995040,4427735,2013-11-13,"The Baarsjes - Old West","Apartment","Entire home/apt",2,1,1,1,"Real Bed",129,2,60,2,100,10,516
"3324",10008585,2726977,2013-11-14,"Forest and Shade","Bed & Breakfast","Private room",2,1,1,2,"Real Bed",50,1,0,1,92,9,2000
"3325",10009103,1942156,2013-11-14,"Pipe - Rivierenbuurt","Bed & Breakfast","Private room",2,1,1,1,"Real Bed",69,1,0,2,96,9,17664
"3326",10009103,1933932,2013-11-14,"Pipe - Rivierenbuurt","Bed & Breakfast","Private room",2,1,1,1,"Real Bed",95,1,0,2,94,9,10260
"3327",10013744,1935296,2013-11-14,"Center-East","Apartment","Entire home/apt",3,1,2,2,"Real Bed",120,1,0,2,88,10,3360
"3328",10015905,4049613,2013-11-14,"Center-East","House","Entire home/apt",6,1.5,2,3,"Real Bed",250,4,40,3,96,9,34800
"3329",10015905,4028797,2013-11-14,"Center-East","Apartment","Entire home/apt",2,1,1,1,"Real Bed",110,1,0,5,93,8,3300
"3330",10015905,2429334,2013-11-14,"Center-West","Apartment","Entire home/apt",2,1,0,1,"Real Bed",150,0,0,3,93,9,56700
"3331",10026672,1988839,2013-11-15,"The Baarsjes - Old West","Other","Entire home/apt",4,1,0,2,"Real Bed",110,2,25,2,90,9,28080
"3332",776296,162467,2011-07-04,"The Baarsjes - Old West","Apartment","Entire home/apt",2,1,1,2,"Real Bed",115,1,0,4,94,9,13800
"3333",10028774,1938694,2013-11-15,"Westerpark","Apartment","Entire home/apt",2,1,1,1,"Real Bed",89,2,0,1,97,9,1068
"3334",10029813,1938773,2013-11-15,"Center-East","Apartment","Entire home/apt",4,2,2,3,"Real Bed",128,0,0,1,85,8,6656
"3335",10030473,2598862,2013-11-15,"Former East","Apartment","Private room",2,1,1,1,"Real Bed",70,1,10,2,90,9,9600
"3336",10033504,2169822,2013-11-15,"Westerpark","Apartment","Entire home/apt",4,1,2,3,"Real Bed",89,2,25,3,100,10,3420
"3337",10035708,1940203,2013-11-15,"Forest and Shade","Apartment","Entire home/apt",2,1,1,1,"Real Bed",35,1,30,2,93,9,14300
"3338",10035708,1996905,2013-11-15,"Forest and Shade","Apartment","Private room",2,1,1,1,"Real Bed",30,1,25,1,94,9,7810
"3339",10039206,2688714,2013-11-15,"The Baarsjes - Old West","Apartment","Entire home/apt",4,1,1,2,"Real Bed",99,2,18,5,90,8,12870
"3340",10039206,1941054,2013-11-15,"The Baarsjes - Old West","Apartment","Private room",2,1,1,1,"Real Bed",120,0,0,3,100,10,720
"3341",776997,162613,2011-07-04,"The Baarsjes - Old West","Apartment","Entire home/apt",4,1,1,2,"Real Bed",90,2,55,3,94,9,11310
"3342",10045100,4264961,2013-11-16,"Pipe - Rivierenbuurt","House","Entire home/apt",4,1,1,3,"Real Bed",175,1,0,2,100,10,2800
"3343",10045869,1942082,2013-11-16,"The Baarsjes - Old West","Apartment","Entire home/apt",2,1,1,1,"Real Bed",122,1,0,2,98,9,17080
"3344",10047120,1942427,2013-11-16,"Docklands - Indian Neighborhood","Apartment","Entire home/apt",3,1,1,2,"Real Bed",75,2,40,2,97,10,6440
"3345",10048149,1942550,2013-11-16,"Westerpark","Apartment","Entire home/apt",2,1,1,1,"Real Bed",125,1,0,2,98,9,9500
"3346",10049058,1942700,2013-11-16,"Center-East","Apartment","Entire home/apt",3,1,1,1,"Real Bed",130,2,30,2,93,9,20480
"3347",10049069,1942699,2013-11-16,"Center-West","Apartment","Entire home/apt",2,1,1,1,"Real Bed",175,1,0,2,100,9,9800
"3348",10049992,1968719,2013-11-16,"Westerpark","Apartment","Entire home/apt",2,1,1,1,"Real Bed",138,1,0,3,97,10,15732
"3349",10050589,3489193,2013-11-16,"Center-West","Apartment","Entire home/apt",4,1,2,2,"Real Bed",140,0,0,1,85,8,15120
"3350",10050589,3550214,2013-11-16,"Center-East","House","Entire home/apt",4,1,2,2,"Real Bed",120,0,0,1,84,9,7920
"3351",10050589,3498087,2013-11-16,"Center-East","Apartment","Entire home/apt",4,1,1,1,"Real Bed",120,0,0,1,82,8,7920
"3352",10050589,1943057,2013-11-16,"Center-East","Apartment","Entire home/apt",4,1,1,2,"Real Bed",120,0,0,1,92,9,17280
"3353",10050589,3316986,2013-11-16,"Center-West","Bed & Breakfast","Entire home/apt",4,1,1,2,"Real Bed",125,4,0,1,81,8,14000
"3354",10051271,1963769,2013-11-16,"The Baarsjes - Old West","Apartment","Entire home/apt",2,1,1,1,"Real Bed",150,1,0,2,93,9,7200
"3355",10056500,2006191,2013-11-16,"Bijlmer East","House","Private room",2,1.5,1,1,"Real Bed",85,2,0,1,100,10,680
"3356",10057725,3670782,2013-11-16,"IJburg - Zeeburgereiland","Apartment","Entire home/apt",4,1,2,2,"Real Bed",150,4,40,2,91,9,13800
"3357",10064959,1945837,2013-11-17,"Westerpark","House","Entire home/apt",4,1,2,4,"Real Bed",140,1,25,2,93,10,1980
"3358",10064959,2603919,2013-11-17,"South","Apartment","Private room",2,1,1,2,"Real Bed",75,1,0,2,86,9,3000
"3359",10064959,2245168,2013-11-17,"South","Bed & Breakfast","Private room",2,1,1,2,"Real Bed",75,1,0,2,90,10,1500
"3360",10065305,1962380,2013-11-17,"Center-East","Apartment","Entire home/apt",2,1,1,1,"Real Bed",145,1,0,3,93,9,2610
"3361",788073,3196743,2011-07-07,"Center-East","Apartment","Entire home/apt",4,1,1,4,"Real Bed",85,2,25,2,100,10,440
"3362",10077300,1948701,2013-11-17,"Docklands - Indian Neighborhood","Apartment","Entire home/apt",3,1,1,3,"Real Bed",70,3,25,3,95,10,1680
"3363",10080903,2069290,2013-11-17,"Center-West","Apartment","Private room",2,1,1,1,"Real Bed",65,1,10,2,90,9,9000
"3364",10095764,1952698,2013-11-18,"South","Apartment","Entire home/apt",4,1,1,2,"Pull-out Sofa",110,1,35,1,90,9,3770
"3365",10096008,1952790,2013-11-18,"The Baarsjes - Old West","Apartment","Entire home/apt",3,1,1,2,"Real Bed",130,2,30,1,89,9,7040
"3366",10100106,2030833,2013-11-18,"Westerpark","Apartment","Entire home/apt",2,1,1,1,"Real Bed",99,2,28,3,96,9,20196
"3367",10105784,1955126,2013-11-18,"Center-East","Apartment","Entire home/apt",2,1,1,1,"Real Bed",120,1,0,1,90,9,480
"3368",10106896,3019862,2013-11-18,"The Baarsjes - Old West","Apartment","Entire home/apt",4,1,1,2,"Real Bed",115,1,0,2,95,9,13800
"3369",10122091,2084758,2013-11-19,"Pipe - Rivierenbuurt","Apartment","Entire home/apt",2,1,1,1,"Real Bed",99,1,0,3,100,10,594
"3370",10122423,1958574,2013-11-19,"Former North","Apartment","Entire home/apt",1,1,0,1,"Real Bed",70,1,0,2,91,9,3080
